url,title,price_byn,brand,ram_gb,ssd_gb,screen_size,is_discrete_gpu
https://www.ozon.by/product/ninkear-noutbuk-planshet-2-v-1-ybook15-dvoynaya-ozu-360-flip-sensornyy-ekran-podhodit-dlya-podarkov-1744640969/,"Ninkear Ноутбук/планшет 2 в 1 Ybook15(Двойная ОЗУ,360° флип сенсорный экран)Подходит для подарков, офиса, работы и учебы с Office Игровой ноутбук 15.6"", AMD Ryzen 3 3200U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Vega 3, Windows Pro, (Mультитач, AI видеокарта, Русская клавиатура с подсветкой, RJ45, HDMI), серый, Русская раскладка",4071.36,Ninkear,16,512,15.6,0
https://www.ozon.by/product/redmi-book-14-2026-jyu4716cn-noutbuk-14-intel-core-ultra-5-125h-ram-16-gb-ssd-512-gb-intel-arc-4772485921/,"Redmi Book 14 2026 JYU4716CN Ноутбук 14"", Intel Core Ultra 5 125H, RAM 16 ГБ, SSD 512 ГБ, Intel Arc Graphics, Windows Home, (10010804), серый, перламутровый, Русская раскладка",6443.25,Redmi,16,512,14.0,0
https://www.ozon.by/product/noutbuk-15-6-amd-ryzen-5-3500u-ram-16-gb-ssd-512-gb-amd-radeon-vega-8-windows-pro-amd3500-2608267801/,"Ноутбук 15.6"", AMD Ryzen 5 3500U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Vega 8, Windows Pro, (AMD3500), черный, серебристый, Русская раскладка",1827.06,Other,16,512,15.6,0
https://www.ozon.by/product/huawei-matebook-14-2-flmh-x-53014qlj-noutbuk-14-2-intel-core-ultra-5-125h-ram-32-gb-ssd-1024-gb-4670453474/,"HUAWEI MateBook 14.2"" FLMH-X 53014QLJ Ноутбук 14.2"", Intel Core Ultra 5 125H, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Home, (10010058), перламутровый, серебристый, Русская раскладка",8902.97,Huawei,32,1024,14.2,0
https://www.ozon.by/product/vectron-h91-igrovoy-noutbuk-16-1-amd-ryzen-3-8440u-ram-16-gb-ssd-512-gb-nvidia-geforce-mx330-2-5449851655/,"Vectron H91 Игровой ноутбук 16.1"", AMD Ryzen 3 8440U, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce MX330 (2 Гб), Windows Pro, серый, Русская раскладка",1417.21,Other,16,512,16.1,1
https://www.ozon.by/product/rikor-pro-3-dlya-raboty-i-ucheby-s-windows-noutbuk-15-6-intel-core-i3-1220p-ram-16-gb-ssd-512-5052089584/,"Rikor PRO 3 для работы и учебы с Windows Ноутбук 15.6"", Intel Core i3-1220P, RAM 16 ГБ, SSD 512 ГБ, Windows Home, черный, Русская раскладка",2550.7,Rikor,16,512,15.6,0
https://www.ozon.by/product/asus-expertbook-b5-noutbuk-16-intel-core-7-150u-ram-64-gb-ssd-1024-gb-intel-graphics-windows-4018687258/,"ASUS ExpertBook B5 Ноутбук 16"", Intel Core 7 150U, RAM 64 ГБ, SSD 1024 ГБ, Intel Graphics, Windows Pro, (90NX08H1-M00AD0/64GB/W11P), серый, Русская раскладка",6804.38,Asus,64,1024,16.0,0
https://www.ozon.by/product/ninkear-s14-2-2k-legche-tonshe-podhodit-dlya-igr-podarkov-i-raboty-igrovoy-noutbuk-14-amd-ryzen-5-2976232575/,"Ninkear S14(2.2K,Легче, тоньше,Подходит для игр,подарков и работы) Игровой ноутбук 14"", AMD Ryzen 5 7535HS, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon 660M, Windows Pro, (Оffice+Windows 11 Pro, AI видеокарта, Быстрая зарядка Type-C с PD 65W, WiFi 6, Физичecкaя штopкa кaмeры, Клавиатура с подсветкой, Угол обзора 180 градусов, Отпечатки пальцев), серебристый, Русская раскладка",6107.65,Ninkear,16,1024,14.0,0
https://www.ozon.by/product/thunderobot-911-x-wild-hunter-g3-pro-jt009k00kru-igrovoy-noutbuk-15-6-intel-core-i5-13420h-ram-16-3197859768/,"Thunderobot 911 X Wild Hunter G3 Pro (JT009K00KRU) Игровой ноутбук 15.6"", Intel Core i5-13420H, RAM 16 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5060 (8 Гб), Без системы, (6932066319366), черный, Русская раскладка",4693.78,Thunderobot,16,1000,15.6,1
https://www.ozon.by/product/noutbuk-15-6-amd-rayzen-7-5825u-ram-16-gb-ssd-256-gb-amd-radeon-graphics-windows-pro-seryy-5457329306/,"Ноутбук 15.6"", AMD Rayzen 7 5825U, RAM 16 ГБ, SSD 256 ГБ, AMD Radeon Graphics, Windows Pro, серый, Русская раскладка",2451.88,Other,16,256,15.6,0
https://www.ozon.by/product/redmi-book-14-2026-jyu4718cn-noutbuk-14-intel-core-ultra-5-125h-ram-32-gb-ssd-1024-gb-intel-arc-5584792999/,"Redmi Book 14 2026 JYU4718CN Ноутбук 14"", Intel Core Ultra 5 125H, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Home, (10010806), серый, серебристый, Русская раскладка",7782.1,Redmi,32,1024,14.0,0
https://www.ozon.by/product/digma-pro-fortis-m-noutbuk-15-6-amd-ryzen-5-7430u-ram-16-gb-ssd-512-gb-amd-radeon-windows-pro-dn15r5-1707633978/,"Digma Pro Fortis M Ноутбук 15.6"", AMD Ryzen 5 7430U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon, Windows Pro, (DN15R5-ADXW07), серый, Русская раскладка",1632.85,Digma,16,512,15.6,0
https://www.ozon.by/product/digma-pro-fortis-m-noutbuk-15-6-intel-core-i7-1355u-ram-16-gb-ssd-512-gb-intel-uhd-graphics-windows-2104099995/,"Digma Pro Fortis M Ноутбук 15.6"", Intel Core i7-1355U, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, (DN15P7-ADXW05), серый, Русская раскладка",1882.07,Digma,16,512,15.6,0
https://www.ozon.by/product/veltron-noutbuk-14-intel-core-ultra-5-125h-ram-32-gb-ssd-1024-gb-intel-arc-graphics-windows-3250185486/,"VELTRON Ноутбук 14"", Intel Core Ultra 5 125H, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Pro, черный, Русская раскладка",6279.33,Veltron,32,1024,14.0,0
